IdStockHist,IdStock,IdNuevoStock,cantidad,lote,lic_plate,ubic,ubic_anterior,IdRecepcionEnc,IdPickingEnc,IdDespachoEnc,fec_agr,user_agr,activo
88390,135744,0,1.0,BM2511,FU04594,PICKING,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,12D1,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,9D4,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88390,135744,0,1.0,BM2511,FU04594,PICKING,2B2,1597,6935,13767,2026-04-28 11:49:23.460000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,12B2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,9D4,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88057,134483,0,60.0,BM2601,FU08957,PICKING,2D2,2998,6907,13698,2026-04-25 10:43:35.643000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,12A2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,9D4,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88056,134486,0,40.0,BM2601,FU08959,PICKING,2C2,2998,6907,13698,2026-04-25 10:43:35.630000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,12D1,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,9D4,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
88055,132813,0,10.0,BM2601,FU08236,PICKING,2B2,2754,6907,13698,2026-04-25 10:43:35.620000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86534,124652,0,10.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.520000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,12B2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,9D4,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86533,131946,0,50.0,BM2601,FU08237,PICKING,2D2,2754,6755,13381,2026-04-20 14:18:33.510000,18,True
86532,130157,0,23.0,BM2601,FU06505,PICKING,2B2,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,9D4,2B2,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,9D4,2B2,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,9D4,2B2,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,PICKING,2B2,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,PICKING,2B2,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,PICKING,12D1,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,9D4,12D1,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,9D4,12D1,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,9D4,12D1,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,PICKING,12D1,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,PICKING,12D1,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,PICKING,12D1,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,9D4,12D1,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,9D4,12D1,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,9D4,12D1,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
86532,130157,0,23.0,BM2601,FU06505,PICKING,12D1,2144,6755,13381,2026-04-20 14:18:33.497000,18,True
