IdPickingUbic,IdPickingEnc,IdPickingDet,IdUbicacion,ubic_desc,IdStock,lic_plate,lote,fecha_vence,cantidad_solicitada,cantidad_verificada,cantidad_despachada,peso_solicitado,peso_verificado,peso_despachado,encontrado,no_encontrado,dañado_picking,dañado_verificacion,acepto,activo,fecha_picking,fecha_verificado,fecha_despachado,IdOperadorBodega_Asignado,IdOperadorBodega_Pickeo,IdOperadorBodega_Verifico,user_agr,fec_agr,user_mod,fec_mod,IdProductoEstado,IdUbicacion_reemplazo,IdStock_reemplazo,lic_plate_reemplazo
156102,6395,61333,307,12C1,121762,FU04594,BM2511,2026-11-01 00:00:00,10.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-04-06 06:53:56.373000,20,2026-04-06 11:20:48.733000,1,0,0,
156102,6395,61333,307,12C1,121762,FU04594,BM2511,2026-11-01 00:00:00,10.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-04-06 06:53:56.373000,20,2026-04-06 11:20:48.733000,1,0,0,
156102,6395,61333,307,2A2,121762,FU04594,BM2511,2026-11-01 00:00:00,10.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-04-06 06:53:56.373000,20,2026-04-06 11:20:48.733000,1,0,0,
156102,6395,61333,307,2A2,121762,FU04594,BM2511,2026-11-01 00:00:00,10.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-04-06 06:53:56.373000,20,2026-04-06 11:20:48.733000,1,0,0,
155538,6304,60832,307,2A2,124925,FU04594,BM2511,2026-11-01 00:00:00,2.0,2.0,2.0,0.0,0.0,0.0,False,False,False,False,False,True,2026-03-28 08:18:57.130000,2026-03-28 08:41:17.767000,1900-01-01 00:00:00,0,124,56,20,2026-03-27 08:08:27.607000,20,2026-03-28 08:18:57.130000,1,0,0,
155538,6304,60832,307,2A2,124925,FU04594,BM2511,2026-11-01 00:00:00,2.0,2.0,2.0,0.0,0.0,0.0,False,False,False,False,False,True,2026-03-28 08:18:57.130000,2026-03-28 08:41:17.767000,1900-01-01 00:00:00,0,124,56,20,2026-03-27 08:08:27.607000,20,2026-03-28 08:18:57.130000,1,0,0,
155538,6304,60832,307,12C1,124925,FU04594,BM2511,2026-11-01 00:00:00,2.0,2.0,2.0,0.0,0.0,0.0,False,False,False,False,False,True,2026-03-28 08:18:57.130000,2026-03-28 08:41:17.767000,1900-01-01 00:00:00,0,124,56,20,2026-03-27 08:08:27.607000,20,2026-03-28 08:18:57.130000,1,0,0,
155538,6304,60832,307,12C1,124925,FU04594,BM2511,2026-11-01 00:00:00,2.0,2.0,2.0,0.0,0.0,0.0,False,False,False,False,False,True,2026-03-28 08:18:57.130000,2026-03-28 08:41:17.767000,1900-01-01 00:00:00,0,124,56,20,2026-03-27 08:08:27.607000,20,2026-03-28 08:18:57.130000,1,0,0,
155538,6304,60832,307,12C1,124925,FU04594,BM2511,2026-11-01 00:00:00,2.0,2.0,2.0,0.0,0.0,0.0,False,False,False,False,False,True,2026-03-28 08:18:57.130000,2026-03-28 08:41:17.767000,1900-01-01 00:00:00,0,124,56,20,2026-03-27 08:08:27.607000,20,2026-03-28 08:18:57.130000,1,0,0,
155538,6304,60832,307,2A2,124925,FU04594,BM2511,2026-11-01 00:00:00,2.0,2.0,2.0,0.0,0.0,0.0,False,False,False,False,False,True,2026-03-28 08:18:57.130000,2026-03-28 08:41:17.767000,1900-01-01 00:00:00,0,124,56,20,2026-03-27 08:08:27.607000,20,2026-03-28 08:18:57.130000,1,0,0,
152005,6188,59626,310,2D2,121613,FU06505,BM2601,2027-01-01 00:00:00,27.0,27.0,27.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:36.167000,2026-03-23 13:54:01.597000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:06:29.187000,124,2026-03-23 11:06:29.187000,1,0,0,
152005,6188,59626,310,12B2,121613,FU06505,BM2601,2027-01-01 00:00:00,27.0,27.0,27.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:36.167000,2026-03-23 13:54:01.597000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:06:29.187000,124,2026-03-23 11:06:29.187000,1,0,0,
152005,6188,59626,310,12B2,121613,FU06505,BM2601,2027-01-01 00:00:00,27.0,27.0,27.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:36.167000,2026-03-23 13:54:01.597000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:06:29.187000,124,2026-03-23 11:06:29.187000,1,0,0,
152005,6188,59626,310,12B2,121613,FU06505,BM2601,2027-01-01 00:00:00,27.0,27.0,27.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:36.167000,2026-03-23 13:54:01.597000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:06:29.187000,124,2026-03-23 11:06:29.187000,1,0,0,
152005,6188,59626,310,2D2,121613,FU06505,BM2601,2027-01-01 00:00:00,27.0,27.0,27.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:36.167000,2026-03-23 13:54:01.597000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:06:29.187000,124,2026-03-23 11:06:29.187000,1,0,0,
152005,6188,59626,310,2D2,121613,FU06505,BM2601,2027-01-01 00:00:00,27.0,27.0,27.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:36.167000,2026-03-23 13:54:01.597000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:06:29.187000,124,2026-03-23 11:06:29.187000,1,0,0,
152004,6188,59626,309,2C2,121471,JG000012,BM2601,2027-01-31 00:00:00,3.0,3.0,3.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:17:15.223000,2026-03-23 13:54:05.353000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:06:25.770000,124,2026-03-23 11:06:25.770000,1,0,0,
152004,6188,59626,309,2C2,121471,JG000012,BM2601,2027-01-31 00:00:00,3.0,3.0,3.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:17:15.223000,2026-03-23 13:54:05.353000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:06:25.770000,124,2026-03-23 11:06:25.770000,1,0,0,
152004,6188,59626,309,12A2,121471,JG000012,BM2601,2027-01-31 00:00:00,3.0,3.0,3.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:17:15.223000,2026-03-23 13:54:05.353000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:06:25.770000,124,2026-03-23 11:06:25.770000,1,0,0,
152004,6188,59626,309,12A2,121471,JG000012,BM2601,2027-01-31 00:00:00,3.0,3.0,3.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:17:15.223000,2026-03-23 13:54:05.353000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:06:25.770000,124,2026-03-23 11:06:25.770000,1,0,0,
152004,6188,59626,309,12A2,121471,JG000012,BM2601,2027-01-31 00:00:00,3.0,3.0,3.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:17:15.223000,2026-03-23 13:54:05.353000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:06:25.770000,124,2026-03-23 11:06:25.770000,1,0,0,
152004,6188,59626,309,2C2,121471,JG000012,BM2601,2027-01-31 00:00:00,3.0,3.0,3.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:17:15.223000,2026-03-23 13:54:05.353000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:06:25.770000,124,2026-03-23 11:06:25.770000,1,0,0,
152002,6188,59626,309,2C2,121607,JG000012,BM2601,2027-01-31 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:17:01.503000,2026-03-23 13:54:05.307000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:50.167000,124,2026-03-23 11:05:50.167000,1,0,0,
152002,6188,59626,309,12A2,121607,JG000012,BM2601,2027-01-31 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:17:01.503000,2026-03-23 13:54:05.307000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:50.167000,124,2026-03-23 11:05:50.167000,1,0,0,
152002,6188,59626,309,12A2,121607,JG000012,BM2601,2027-01-31 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:17:01.503000,2026-03-23 13:54:05.307000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:50.167000,124,2026-03-23 11:05:50.167000,1,0,0,
152002,6188,59626,309,12A2,121607,JG000012,BM2601,2027-01-31 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:17:01.503000,2026-03-23 13:54:05.307000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:50.167000,124,2026-03-23 11:05:50.167000,1,0,0,
152002,6188,59626,309,2C2,121607,JG000012,BM2601,2027-01-31 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:17:01.503000,2026-03-23 13:54:05.307000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:50.167000,124,2026-03-23 11:05:50.167000,1,0,0,
152002,6188,59626,309,2C2,121607,JG000012,BM2601,2027-01-31 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:17:01.503000,2026-03-23 13:54:05.307000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:50.167000,124,2026-03-23 11:05:50.167000,1,0,0,
152001,6188,59626,310,2D2,108797,FU07065,BM2601,2027-01-01 00:00:00,8.0,8.0,8.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:23.713000,2026-03-23 13:54:01.570000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:38.080000,124,2026-03-23 11:05:38.080000,1,0,0,
152001,6188,59626,310,2D2,108797,FU07065,BM2601,2027-01-01 00:00:00,8.0,8.0,8.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:23.713000,2026-03-23 13:54:01.570000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:38.080000,124,2026-03-23 11:05:38.080000,1,0,0,
152001,6188,59626,310,12B2,108797,FU07065,BM2601,2027-01-01 00:00:00,8.0,8.0,8.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:23.713000,2026-03-23 13:54:01.570000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:38.080000,124,2026-03-23 11:05:38.080000,1,0,0,
152001,6188,59626,310,12B2,108797,FU07065,BM2601,2027-01-01 00:00:00,8.0,8.0,8.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:23.713000,2026-03-23 13:54:01.570000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:38.080000,124,2026-03-23 11:05:38.080000,1,0,0,
152001,6188,59626,310,12B2,108797,FU07065,BM2601,2027-01-01 00:00:00,8.0,8.0,8.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:23.713000,2026-03-23 13:54:01.570000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:38.080000,124,2026-03-23 11:05:38.080000,1,0,0,
152001,6188,59626,310,2D2,108797,FU07065,BM2601,2027-01-01 00:00:00,8.0,8.0,8.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:23.713000,2026-03-23 13:54:01.570000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:38.080000,124,2026-03-23 11:05:38.080000,1,0,0,
151999,6188,59626,309,2C2,109566,FU07180,BM2601,2027-01-01 00:00:00,8.0,8.0,8.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:16:49.017000,2026-03-23 13:54:01.553000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:34.140000,124,2026-03-23 11:05:34.140000,1,0,0,
151999,6188,59626,309,12A2,109566,FU07180,BM2601,2027-01-01 00:00:00,8.0,8.0,8.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:16:49.017000,2026-03-23 13:54:01.553000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:34.140000,124,2026-03-23 11:05:34.140000,1,0,0,
151999,6188,59626,309,12A2,109566,FU07180,BM2601,2027-01-01 00:00:00,8.0,8.0,8.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:16:49.017000,2026-03-23 13:54:01.553000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:34.140000,124,2026-03-23 11:05:34.140000,1,0,0,
151999,6188,59626,309,12A2,109566,FU07180,BM2601,2027-01-01 00:00:00,8.0,8.0,8.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:16:49.017000,2026-03-23 13:54:01.553000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:34.140000,124,2026-03-23 11:05:34.140000,1,0,0,
151999,6188,59626,309,2C2,109566,FU07180,BM2601,2027-01-01 00:00:00,8.0,8.0,8.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:16:49.017000,2026-03-23 13:54:01.553000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:34.140000,124,2026-03-23 11:05:34.140000,1,0,0,
151999,6188,59626,309,2C2,109566,FU07180,BM2601,2027-01-01 00:00:00,8.0,8.0,8.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:16:49.017000,2026-03-23 13:54:01.553000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:05:34.140000,124,2026-03-23 11:05:34.140000,1,0,0,
151997,6188,59626,310,2D2,121608,FU07065,BM2601,2027-01-01 00:00:00,12.0,12.0,12.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:14.150000,2026-03-23 13:54:01.517000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:03:13.060000,124,2026-03-23 11:03:13.060000,1,0,0,
151997,6188,59626,310,2D2,121608,FU07065,BM2601,2027-01-01 00:00:00,12.0,12.0,12.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:14.150000,2026-03-23 13:54:01.517000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:03:13.060000,124,2026-03-23 11:03:13.060000,1,0,0,
151997,6188,59626,310,12B2,121608,FU07065,BM2601,2027-01-01 00:00:00,12.0,12.0,12.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:14.150000,2026-03-23 13:54:01.517000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:03:13.060000,124,2026-03-23 11:03:13.060000,1,0,0,
151997,6188,59626,310,12B2,121608,FU07065,BM2601,2027-01-01 00:00:00,12.0,12.0,12.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:14.150000,2026-03-23 13:54:01.517000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:03:13.060000,124,2026-03-23 11:03:13.060000,1,0,0,
151997,6188,59626,310,12B2,121608,FU07065,BM2601,2027-01-01 00:00:00,12.0,12.0,12.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:14.150000,2026-03-23 13:54:01.517000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:03:13.060000,124,2026-03-23 11:03:13.060000,1,0,0,
151997,6188,59626,310,2D2,121608,FU07065,BM2601,2027-01-01 00:00:00,12.0,12.0,12.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:23:14.150000,2026-03-23 13:54:01.517000,1900-01-01 00:00:00,0,124,62,124,2026-03-23 11:03:13.060000,124,2026-03-23 11:03:13.060000,1,0,0,
151920,6188,59626,309,2C2,121606,FU07180,BM2601,2027-01-01 00:00:00,7.0,7.0,7.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:16:35.083000,2026-03-23 13:54:01.487000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151920,6188,59626,309,12A2,121606,FU07180,BM2601,2027-01-01 00:00:00,7.0,7.0,7.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:16:35.083000,2026-03-23 13:54:01.487000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151920,6188,59626,309,12A2,121606,FU07180,BM2601,2027-01-01 00:00:00,7.0,7.0,7.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:16:35.083000,2026-03-23 13:54:01.487000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151920,6188,59626,309,12A2,121606,FU07180,BM2601,2027-01-01 00:00:00,7.0,7.0,7.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:16:35.083000,2026-03-23 13:54:01.487000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151920,6188,59626,309,2C2,121606,FU07180,BM2601,2027-01-01 00:00:00,7.0,7.0,7.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:16:35.083000,2026-03-23 13:54:01.487000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151920,6188,59626,309,2C2,121606,FU07180,BM2601,2027-01-01 00:00:00,7.0,7.0,7.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:16:35.083000,2026-03-23 13:54:01.487000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151919,6188,59626,307,2A2,106865,FU06925,BM2601,2027-01-01 00:00:00,40.0,40.0,40.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:14:49.043000,2026-03-23 13:54:01.473000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151919,6188,59626,307,2A2,106865,FU06925,BM2601,2027-01-01 00:00:00,40.0,40.0,40.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:14:49.043000,2026-03-23 13:54:01.473000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151919,6188,59626,307,12C1,106865,FU06925,BM2601,2027-01-01 00:00:00,40.0,40.0,40.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:14:49.043000,2026-03-23 13:54:01.473000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151919,6188,59626,307,12C1,106865,FU06925,BM2601,2027-01-01 00:00:00,40.0,40.0,40.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:14:49.043000,2026-03-23 13:54:01.473000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151919,6188,59626,307,12C1,106865,FU06925,BM2601,2027-01-01 00:00:00,40.0,40.0,40.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:14:49.043000,2026-03-23 13:54:01.473000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151919,6188,59626,307,2A2,106865,FU06925,BM2601,2027-01-01 00:00:00,40.0,40.0,40.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:14:49.043000,2026-03-23 13:54:01.473000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151918,6188,59626,307,2A2,106866,FU06930,BM2601,2027-01-01 00:00:00,9.0,9.0,9.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:15:10.367000,2026-03-23 13:54:01.443000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151918,6188,59626,307,12C1,106866,FU06930,BM2601,2027-01-01 00:00:00,9.0,9.0,9.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:15:10.367000,2026-03-23 13:54:01.443000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151918,6188,59626,307,12C1,106866,FU06930,BM2601,2027-01-01 00:00:00,9.0,9.0,9.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:15:10.367000,2026-03-23 13:54:01.443000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151918,6188,59626,307,12C1,106866,FU06930,BM2601,2027-01-01 00:00:00,9.0,9.0,9.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:15:10.367000,2026-03-23 13:54:01.443000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151918,6188,59626,307,2A2,106866,FU06930,BM2601,2027-01-01 00:00:00,9.0,9.0,9.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:15:10.367000,2026-03-23 13:54:01.443000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
151918,6188,59626,307,2A2,106866,FU06930,BM2601,2027-01-01 00:00:00,9.0,9.0,9.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-03-23 11:15:10.367000,2026-03-23 13:54:01.443000,1900-01-01 00:00:00,0,124,62,20,2026-03-23 09:56:36.590000,20,2026-03-23 09:56:36.590000,1,0,0,
152003,6188,59626,308,2B2,107869,FU06688,BG2512,2026-12-01 00:00:00,3.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:06:25.763000,1,0,0,
152003,6188,59626,308,2B2,107869,FU06688,BG2512,2026-12-01 00:00:00,3.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:06:25.763000,1,0,0,
152003,6188,59626,308,12D1,107869,FU06688,BG2512,2026-12-01 00:00:00,3.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:06:25.763000,1,0,0,
152003,6188,59626,308,12D1,107869,FU06688,BG2512,2026-12-01 00:00:00,3.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:06:25.763000,1,0,0,
152003,6188,59626,308,12D1,107869,FU06688,BG2512,2026-12-01 00:00:00,3.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:06:25.763000,1,0,0,
152003,6188,59626,308,2B2,107869,FU06688,BG2512,2026-12-01 00:00:00,3.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:06:25.763000,1,0,0,
152000,6188,59626,308,2B2,104155,FU06688,BG2512,2026-12-01 00:00:00,8.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:05:38.067000,1,0,0,
152000,6188,59626,308,12D1,104155,FU06688,BG2512,2026-12-01 00:00:00,8.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:05:38.067000,1,0,0,
152000,6188,59626,308,12D1,104155,FU06688,BG2512,2026-12-01 00:00:00,8.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:05:38.067000,1,0,0,
152000,6188,59626,308,12D1,104155,FU06688,BG2512,2026-12-01 00:00:00,8.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:05:38.067000,1,0,0,
152000,6188,59626,308,2B2,104155,FU06688,BG2512,2026-12-01 00:00:00,8.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:05:38.067000,1,0,0,
152000,6188,59626,308,2B2,104155,FU06688,BG2512,2026-12-01 00:00:00,8.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:05:38.067000,1,0,0,
151998,6188,59626,308,2B2,104155,FU06688,BG2512,2026-12-01 00:00:00,8.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:05:34.120000,1,0,0,
151998,6188,59626,308,2B2,104155,FU06688,BG2512,2026-12-01 00:00:00,8.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:05:34.120000,1,0,0,
151998,6188,59626,308,12D1,104155,FU06688,BG2512,2026-12-01 00:00:00,8.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:05:34.120000,1,0,0,
151998,6188,59626,308,12D1,104155,FU06688,BG2512,2026-12-01 00:00:00,8.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-03-23 09:56:36.580000,20,2026-03-23 11:05:34.120000,1,0,0,
