IdStock,IdProductoBodega,producto_codigo,producto_nombre,IdUbicacion,ubicacion_codigo,IdProductoEstado,estado,Lote,lic_plate,Cantidad,fecha_ingreso
112475,581,WMS201,NANCE MIGUELS 12/32 OZ.,501,2C5,1,BUEN ESTADO,MM 19.15123,0,2.0,2025-11-29 07:12:26
134425,581,WMS201,NANCE MIGUELS 12/32 OZ.,501,2C5,1,BUEN ESTADO,MM 19.15123,0,2.0,2025-11-29 07:12:26
117994,586,WMS202,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/1 LT,61,1A3,1,BUEN ESTADO,25148F42,0,4.0,2025-11-28 15:19:46
117995,586,WMS202,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/1 LT,61,1A3,1,BUEN ESTADO,25148F42,0,6.0,2025-11-28 15:19:46
117991,586,WMS202,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/1 LT,61,1A3,1,BUEN ESTADO,25198F42,0,6.0,2025-11-29 12:16:12
117992,586,WMS202,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/1 LT,61,1A3,1,BUEN ESTADO,25198F42,0,6.0,2025-11-29 07:32:49
119670,586,WMS202,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/1 LT,61,1A3,1,BUEN ESTADO,25198F42,0,6.0,2025-11-29 16:00:09
121994,586,WMS202,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/1 LT,61,1A3,1,BUEN ESTADO,25198F42,0,6.0,2025-11-29 16:00:09
118855,586,WMS202,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/1 LT,62,1B3,1,BUEN ESTADO,25198F42,0,396.0,2025-11-29 12:16:12
127866,586,WMS202,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/1 LT,62,1B3,1,BUEN ESTADO,25198F42,0,6.0,2025-11-29 12:16:12
134493,586,WMS202,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/1 LT,62,1B3,1,BUEN ESTADO,25198F42,0,6.0,2025-11-29 12:16:12
125578,591,WMS203,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/250ML,696,3B1,1,BUEN ESTADO,26019F42,FU08135,420.0,2026-03-24 12:33:36.863000
126788,591,WMS203,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/250ML,696,3B1,1,BUEN ESTADO,26019F42,FU08135,6.0,2026-03-24 12:33:36.863000
127867,591,WMS203,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/250ML,696,3B1,1,BUEN ESTADO,26019F42,FU08135,6.0,2026-03-24 12:33:36.863000
131217,591,WMS203,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/250ML,696,3B1,1,BUEN ESTADO,26019F42,FU08135,6.0,2026-03-24 12:33:36.863000
134345,596,WMS204,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/500ML,11,2A1,1,BUEN ESTADO,25268F42,FU05849,4.0,2026-01-22 09:21:33.290000
134346,596,WMS204,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/500ML,11,2A1,1,BUEN ESTADO,25268F42,FU05849,6.0,2026-01-22 09:21:33.290000
135551,601,WMS205,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 6/2 LT,59,1C2,1,BUEN ESTADO,25260F42,FU08767,3.0,2026-04-17 09:49:05.733000
135576,601,WMS205,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 6/2 LT,59,1C2,1,BUEN ESTADO,25260F42,FU08767,3.0,2026-04-17 09:49:05.733000
133384,605,WMS205,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 6/2 LT,835,2D3,1,BUEN ESTADO,26058F42,D3001567,270.0,2026-04-22 07:10:57.703000
133862,605,WMS205,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 6/2 LT,835,2D3,1,BUEN ESTADO,26058F42,D3001567,90.0,2026-04-22 13:28:27.283000
132947,616,WMS208,TOMATE PELADO KILLIOS 12/800GR,430,2D2,1,BUEN ESTADO,PEF3 G257,FU07903,60.0,2026-03-18 09:09:30.817000
132948,616,WMS208,TOMATE PELADO KILLIOS 12/800GR,430,2D2,1,BUEN ESTADO,PEF3 G257,FU07903,11.0,2026-03-18 09:09:30.817000
86518,620,WMS208,TOMATE PELADO KILLIOS 12/800GR,341,3C5,1,BUEN ESTADO,257,0,708.0,2025-05-28 11:20:33
87205,620,WMS208,TOMATE PELADO KILLIOS 12/800GR,341,3C5,1,BUEN ESTADO,257,0,11.0,2025-05-28 11:20:33
113039,625,WMS209,TOMATE PELADO KILLIOS 6/2.550G,2181,14B3,1,BUEN ESTADO,R270,D2001738,66.0,2026-02-19 13:36:19.760000
113042,625,WMS209,TOMATE PELADO KILLIOS 6/2.550G,2181,14B3,1,BUEN ESTADO,R270,D2001738,174.0,2026-02-19 13:36:19.760000
113052,625,WMS209,TOMATE PELADO KILLIOS 6/2.550G,2182,14A4,1,BUEN ESTADO,R270,D2001736,66.0,2026-02-19 13:36:19.760000
113053,625,WMS209,TOMATE PELADO KILLIOS 6/2.550G,2182,14A4,1,BUEN ESTADO,R270,D2001736,174.0,2026-02-19 13:36:19.760000
113043,625,WMS209,TOMATE PELADO KILLIOS 6/2.550G,2183,14B4,1,BUEN ESTADO,R270,D2001737,66.0,2026-02-19 13:36:19.760000
113045,625,WMS209,TOMATE PELADO KILLIOS 6/2.550G,2183,14B4,1,BUEN ESTADO,R270,D2001737,174.0,2026-02-19 13:36:19.760000
123557,626,WMS21,SALSA NOPAL VERDE MARIE SHARPS HABANERO 12/148ML 5OZ,683,2A3,1,BUEN ESTADO,N586,0,516.0,2025-11-28 16:40:55
123558,626,WMS21,SALSA NOPAL VERDE MARIE SHARPS HABANERO 12/148ML 5OZ,683,2A3,1,BUEN ESTADO,N586,0,6.0,2025-11-28 16:40:55
129887,626,WMS21,SALSA NOPAL VERDE MARIE SHARPS HABANERO 12/148ML 5OZ,683,2A3,1,BUEN ESTADO,N586,0,6.0,2025-11-29 11:44:45
116258,626,WMS21,SALSA NOPAL VERDE MARIE SHARPS HABANERO 12/148ML 5OZ,879,1D4,1,BUEN ESTADO,N378,0,4.0,2025-11-29 10:57:36
116259,626,WMS21,SALSA NOPAL VERDE MARIE SHARPS HABANERO 12/148ML 5OZ,879,1D4,1,BUEN ESTADO,N378,0,6.0,2025-11-29 10:57:36
131552,631,WMS210,SALSA KILLIOS-PREMIO DE TOMATE ARRABIATA 12/350GR,707,3A4,1,BUEN ESTADO,425031,0,12.0,2025-11-29 11:38:49
131579,631,WMS210,SALSA KILLIOS-PREMIO DE TOMATE ARRABIATA 12/350GR,707,3A4,1,BUEN ESTADO,425031,0,12.0,2025-11-29 11:38:49
131588,631,WMS210,SALSA KILLIOS-PREMIO DE TOMATE ARRABIATA 12/350GR,707,3A4,1,BUEN ESTADO,425031,0,5.0,2025-11-29 11:38:49
131598,631,WMS210,SALSA KILLIOS-PREMIO DE TOMATE ARRABIATA 12/350GR,707,3A4,1,BUEN ESTADO,425031,0,6.0,2025-11-29 11:38:49
131600,631,WMS210,SALSA KILLIOS-PREMIO DE TOMATE ARRABIATA 12/350GR,707,3A4,1,BUEN ESTADO,425031,0,282.0,2025-11-29 11:38:49
131601,631,WMS210,SALSA KILLIOS-PREMIO DE TOMATE ARRABIATA 12/350GR,707,3A4,1,BUEN ESTADO,425031,0,120.0,2025-11-29 11:38:49
131602,631,WMS210,SALSA KILLIOS-PREMIO DE TOMATE ARRABIATA 12/350GR,707,3A4,1,BUEN ESTADO,425031,0,156.0,2025-11-29 12:34:33
114976,641,WMS212,SALSA KILLIOS-PREMIO DE TOMATE CON ALBAHACA 12/350GR,699,3A2,1,BUEN ESTADO,225031,0,1152.0,2025-11-29 09:22:42.783000
135766,641,WMS212,SALSA KILLIOS-PREMIO DE TOMATE CON ALBAHACA 12/350GR,699,3A2,1,BUEN ESTADO,225031,0,5.0,2025-11-29 09:22:42.783000
115929,651,WMS214,VINAGRE DE VINO TINTO MERLOT DON LAZARO 6/500ML,471,1A3,1,BUEN ESTADO,359511,0,3.0,2025-11-29 09:50:31
115930,651,WMS214,VINAGRE DE VINO TINTO MERLOT DON LAZARO 6/500ML,471,1A3,1,BUEN ESTADO,359511,0,3.0,2025-11-29 12:03:30
115931,651,WMS214,VINAGRE DE VINO TINTO MERLOT DON LAZARO 6/500ML,471,1A3,1,BUEN ESTADO,359511,0,3.0,2025-11-28 12:14:28
132227,651,WMS214,VINAGRE DE VINO TINTO MERLOT DON LAZARO 6/500ML,471,1A3,1,BUEN ESTADO,359511,0,1.0,2025-11-29 12:03:30
130977,656,WMS215,VINAGRE BALSAMICO DE MODENA DON LAZARO 12/500ML,525,4C1,1,BUEN ESTADO,24051BS,FU06768,48.0,2026-02-11 08:43:06.173000
130987,656,WMS215,VINAGRE BALSAMICO DE MODENA DON LAZARO 12/500ML,525,4C1,1,BUEN ESTADO,24051BS,FU06768,6.0,2026-02-11 08:43:06.173000
130988,656,WMS215,VINAGRE BALSAMICO DE MODENA DON LAZARO 12/500ML,525,4C1,1,BUEN ESTADO,24051BS,FU06768,6.0,2026-02-11 08:43:06.173000
130989,656,WMS215,VINAGRE BALSAMICO DE MODENA DON LAZARO 12/500ML,525,4C1,1,BUEN ESTADO,24051BS,FU06768,6.0,2026-02-11 08:43:06.173000
130990,656,WMS215,VINAGRE BALSAMICO DE MODENA DON LAZARO 12/500ML,525,4C1,1,BUEN ESTADO,24051BS,FU06768,6.0,2026-02-11 08:43:06.173000
136097,656,WMS215,VINAGRE BALSAMICO DE MODENA DON LAZARO 12/500ML,525,4C1,1,BUEN ESTADO,24051BS,FU06768,12.0,2026-02-11 08:43:06.173000
130974,661,WMS216,VINAGRE DE MANZANA ORGANICO DON LAZARO 12/500ML,503,3A1,1,BUEN ESTADO,17453MEB,FU05494,6.0,2026-01-12 10:54:02.350000
130975,661,WMS216,VINAGRE DE MANZANA ORGANICO DON LAZARO 12/500ML,503,3A1,1,BUEN ESTADO,17453MEB,FU05494,6.0,2026-01-12 10:54:02.350000
130971,661,WMS216,VINAGRE DE MANZANA ORGANICO DON LAZARO 12/500ML,503,3A1,1,BUEN ESTADO,17453MEB,FU07313,6.0,2026-02-25 09:50:38.567000
130972,661,WMS216,VINAGRE DE MANZANA ORGANICO DON LAZARO 12/500ML,503,3A1,1,BUEN ESTADO,17453MEB,FU07313,6.0,2026-02-25 09:50:38.567000
131282,661,WMS216,VINAGRE DE MANZANA ORGANICO DON LAZARO 12/500ML,504,3B1,1,BUEN ESTADO,23951MEB,FU08640,684.0,2026-04-15 11:32:13.317000
136098,661,WMS216,VINAGRE DE MANZANA ORGANICO DON LAZARO 12/500ML,504,3B1,1,BUEN ESTADO,23951MEB,FU08640,12.0,2026-04-15 11:32:13.317000
135769,665,WMS216,VINAGRE DE MANZANA ORGANICO DON LAZARO 12/500ML,1454,PICKING,1,BUEN ESTADO,23951MEB,D3001005,72.0,2025-12-09 07:34:32.623000
135770,665,WMS216,VINAGRE DE MANZANA ORGANICO DON LAZARO 12/500ML,1454,PICKING,1,BUEN ESTADO,23951MEB,D3001005,48.0,2025-12-09 07:34:32.623000
104985,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,67,1C4,1,BUEN ESTADO,75.34925,FU06663,5.0,2026-02-09 06:31:19.770000
107969,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,67,1C4,1,BUEN ESTADO,75.34925,FU06663,6.0,2026-02-09 06:31:19.770000
108332,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,67,1C4,1,BUEN ESTADO,75.34925,FU06663,6.0,2026-02-09 06:31:19.770000
108853,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,67,1C4,1,BUEN ESTADO,75.34925,FU06663,6.0,2026-02-09 06:31:19.770000
112786,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,67,1C4,1,BUEN ESTADO,75.34925,FU06663,6.0,2026-02-09 06:31:19.770000
115628,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,67,1C4,1,BUEN ESTADO,75.34925,FU06663,6.0,2026-02-09 06:31:19.770000
115634,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,67,1C4,1,BUEN ESTADO,75.34925,FU06663,6.0,2026-02-09 06:31:19.770000
115779,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,67,1C4,1,BUEN ESTADO,75.34925,FU06663,6.0,2026-02-09 06:31:19.770000
117260,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,67,1C4,1,BUEN ESTADO,75.34925,FU06663,6.0,2026-02-09 06:31:19.770000
113331,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,972,3A3,1,BUEN ESTADO,75.05626,FU07461,108.0,2026-03-03 09:03:07.283000
133254,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,972,3A3,1,BUEN ESTADO,75.05626,FU07461,48.0,2026-03-03 09:03:07.283000
135528,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,972,3A3,1,BUEN ESTADO,75.05626,FU07461,6.0,2026-03-03 09:03:07.283000
133255,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,972,3A3,1,BUEN ESTADO,75.05626,FU07462,6.0,2026-03-03 09:04:19.133000
133256,671,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,972,3A3,1,BUEN ESTADO,75.05626,FU07462,6.0,2026-03-03 09:04:19.133000
121325,676,WMS22,SALSA AHUMADA MARIE SHARPS HABANERO 12/148ML 5OZ,408,1B2,1,BUEN ESTADO,N742,F7000105,1.0,2025-12-18 13:46:23.233000
121326,676,WMS22,SALSA AHUMADA MARIE SHARPS HABANERO 12/148ML 5OZ,408,1B2,1,BUEN ESTADO,N742,F7000105,6.0,2025-12-18 13:46:23.233000
114455,676,WMS22,SALSA AHUMADA MARIE SHARPS HABANERO 12/148ML 5OZ,408,1B2,1,BUEN ESTADO,N890,FU07502,444.0,2026-03-03 12:45:49.117000
121327,676,WMS22,SALSA AHUMADA MARIE SHARPS HABANERO 12/148ML 5OZ,408,1B2,1,BUEN ESTADO,N890,FU07502,3.0,2026-03-03 12:45:49.117000
127871,676,WMS22,SALSA AHUMADA MARIE SHARPS HABANERO 12/148ML 5OZ,408,1B2,1,BUEN ESTADO,N890,FU07502,6.0,2026-03-03 12:45:49.117000
80722,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,234,4B1,1,BUEN ESTADO,DLF25428,0,6.0,2025-11-28 18:04:24
80843,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,234,4B1,1,BUEN ESTADO,DLF25428,0,6.0,2025-11-28 18:04:24
134247,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,24642,0,2.0,2025-11-29 07:02:52
134248,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,24642,0,6.0,2025-11-29 10:59:11
134252,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,0,1.0,2025-11-29 10:41:08
134254,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,0,5.0,2025-11-29 10:41:08
134249,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU05484,5.0,2026-01-12 10:39:00.003000
134250,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU05484,1.0,2026-01-12 10:39:00.003000
134251,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU05484,5.0,2026-01-12 10:39:00.003000
134256,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU07259,6.0,2026-02-24 08:39:33.857000
134257,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU07259,6.0,2026-02-24 08:39:33.857000
134258,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU07259,6.0,2026-02-24 08:39:33.857000
134259,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU07259,6.0,2026-02-24 08:39:33.857000
134260,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU07259,6.0,2026-02-24 08:39:33.857000
134261,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU07259,6.0,2026-02-24 08:39:33.857000
135638,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU08592,6.0,2026-04-14 09:08:43.570000
135654,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU08592,6.0,2026-04-14 09:08:43.570000
132521,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,530,4D2,1,BUEN ESTADO,DLF25428,FU08592,900.0,2026-04-14 09:08:43.570000
135100,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,530,4D2,1,BUEN ESTADO,DLF25428,FU08592,6.0,2026-04-14 09:08:43.570000
130757,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,0,6.0,2025-11-29 10:41:08
130758,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,0,6.0,2025-11-29 10:41:08
130759,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,0,6.0,2025-11-29 09:19:20
130760,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,0,6.0,2025-11-29 09:19:20
130761,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,0,6.0,2025-11-29 09:19:20
130763,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,0,6.0,2025-11-29 09:19:20
130772,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,0,6.0,2025-11-29 10:41:08
130773,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,0,6.0,2025-11-29 10:41:08
130764,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU06711,6.0,2026-02-10 10:16:44.460000
130766,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU06711,6.0,2026-02-10 10:16:44.460000
130767,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU06711,6.0,2026-02-10 10:16:44.460000
130768,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU06711,6.0,2026-02-10 10:16:44.460000
130769,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU06711,6.0,2026-02-10 10:16:44.460000
130770,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU06711,6.0,2026-02-10 10:16:44.460000
130775,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU06711,60.0,2026-02-10 10:16:44.460000
130964,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU06711,6.0,2026-02-10 10:16:44.460000
129744,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU07524,432.0,2026-03-04 08:02:01.853000
130029,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU07524,6.0,2026-03-04 08:02:01.853000
130364,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU07524,6.0,2026-03-04 08:02:01.853000
130460,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU07524,6.0,2026-03-04 08:02:01.853000
131915,686,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU07524,6.0,2026-03-04 08:02:01.853000
134314,690,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,1187,8C1,1,BUEN ESTADO,24642,0,6.0,2025-05-28 17:38:59
134315,690,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,1187,8C1,1,BUEN ESTADO,24642,0,12.0,2025-05-28 17:38:59
82634,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1493/L4,FU04434,3.0,2025-12-02 14:20:41.460000
122468,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1493/L4,FU04434,1.0,2025-12-02 14:20:41.460000
125555,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1511/L4,FU06963,1.0,2026-02-16 11:28:10.943000
125556,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1511/L4,FU06963,6.0,2026-02-16 11:28:10.943000
125557,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1511/L4,FU06963,11.0,2026-02-16 11:28:10.943000
125636,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1528/L4,FU05552,6.0,2026-01-13 12:08:56.550000
125637,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1528/L4,FU05552,12.0,2026-01-13 12:08:56.550000
125558,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1548/L4,FU07013,1.0,2026-02-17 12:21:25.257000
125559,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1548/L4,FU07013,1.0,2026-02-17 12:21:25.257000
125560,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1548/L4,FU07013,2.0,2026-02-17 12:21:25.257000
125561,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1548/L4,FU07013,2.0,2026-02-17 12:21:25.257000
127862,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1548/L4,FU07485,10.0,2026-03-03 12:08:38.033000
128881,691,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1548/L4,FU07485,4.0,2026-03-03 12:08:38.033000
117261,701,WMS224,ARVEJA KILLIOS 12/800GR 28.22 OZ,492,2B3,1,BUEN ESTADO,5501,0,6.0,2025-11-29 12:03:18
119847,701,WMS224,ARVEJA KILLIOS 12/800GR 28.22 OZ,492,2B3,1,BUEN ESTADO,5501,0,6.0,2025-11-29 12:03:18
135364,701,WMS224,ARVEJA KILLIOS 12/800GR 28.22 OZ,858,3C4,8,REEMPACAR,5501,FU08983,600.0,2026-04-23 13:17:05.253000
135366,701,WMS224,ARVEJA KILLIOS 12/800GR 28.22 OZ,858,3C4,8,REEMPACAR,5501,FU08983,468.0,2026-04-23 13:17:05.253000
129736,701,WMS224,ARVEJA KILLIOS 12/800GR 28.22 OZ,952,2A3,1,BUEN ESTADO,5501,0,1.0,2025-11-29 11:53:31
129737,701,WMS224,ARVEJA KILLIOS 12/800GR 28.22 OZ,952,2A3,1,BUEN ESTADO,5501,0,2.0,2025-11-29 11:53:31
129738,701,WMS224,ARVEJA KILLIOS 12/800GR 28.22 OZ,952,2A3,1,BUEN ESTADO,5501,0,6.0,2025-11-29 11:53:31
62386,705,WMS224,ARVEJA KILLIOS 12/800GR 28.22 OZ,1530,5C1,1,BUEN ESTADO,5501,540006433,7.0,2025-08-14 12:18:50.620000
62387,705,WMS224,ARVEJA KILLIOS 12/800GR 28.22 OZ,1530,5C1,1,BUEN ESTADO,5501,540006433,1116.0,2025-08-14 12:18:50.620000
99298,710,WMS225,ARVEJA KILLIOS 24/425GR,1456,MERMA,1,BUEN ESTADO,5503,D2001627,48.0,2026-01-29 10:10:40.060000
99303,710,WMS225,ARVEJA KILLIOS 24/425GR,1456,MERMA,1,BUEN ESTADO,5503,D2001627,11.0,2026-01-29 10:10:40.060000
126494,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,133,2A1,1,BUEN ESTADO,24249,FU05308,96.0,2026-01-06 12:43:58.277000
126495,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,133,2A1,1,BUEN ESTADO,24249,FU05308,360.0,2026-01-06 12:43:58.277000
126497,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,133,2A1,1,BUEN ESTADO,24249,FU05308,360.0,2026-01-06 12:46:22.450000
136058,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,133,2A1,1,BUEN ESTADO,24249,FU06720,6.0,2026-02-10 10:44:03.050000
136059,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,133,2A1,1,BUEN ESTADO,24249,FU06720,12.0,2026-02-10 10:44:03.050000
99734,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,134,2B1,1,BUEN ESTADO,24249,FU05309,228.0,2026-01-06 12:52:33.823000
99735,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,134,2B1,1,BUEN ESTADO,24249,FU05309,240.0,2026-01-06 12:46:22.450000
99736,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,134,2B1,1,BUEN ESTADO,24249,FU05309,240.0,2026-01-06 12:46:22.450000
99737,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,134,2B1,1,BUEN ESTADO,24249,FU05309,240.0,2026-01-06 12:46:22.450000
99732,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,137,2A2,1,BUEN ESTADO,24249,FU05332,120.0,2026-01-07 09:07:22.603000
99733,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,137,2A2,1,BUEN ESTADO,24249,FU05332,840.0,2026-01-07 09:08:53.050000
99728,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,138,2B2,1,BUEN ESTADO,24249,FU05335,240.0,2026-01-07 08:44:07.690000
