IdPickingUbic,IdPickingEnc,IdPickingDet,IdProductoBodega,prod_codigo,prod_nombre,ubic_desc,IdStock,lic_plate,cantidad_solicitada,cantidad_verificada,cantidad_despachada,encontrado,no_encontrado,dañado_picking,dañado_verificacion,activo,fec_agr,fec_mod,user_agr,user_mod,IdOperadorBodega_Pickeo,IdOperadorBodega_Verifico
133585,5174,51797,381,WMS164,GUINDA FRUTALIA MITADES BOLSA 5/2.4 KG,2B2,104906,FU06688,1.0,1.0,1.0,False,False,False,False,True,2026-02-11 06:51:07.447000,2026-02-11 08:02:27.133000,20,20,124,62
133585,5174,51797,381,WMS164,GUINDA FRUTALIA MITADES BOLSA 5/2.4 KG,12D1,104906,FU06688,1.0,1.0,1.0,False,False,False,False,True,2026-02-11 06:51:07.447000,2026-02-11 08:02:27.133000,20,20,124,62
133585,5174,51797,381,WMS164,GUINDA FRUTALIA MITADES BOLSA 5/2.4 KG,12D1,104906,FU06688,1.0,1.0,1.0,False,False,False,False,True,2026-02-11 06:51:07.447000,2026-02-11 08:02:27.133000,20,20,124,62
133585,5174,51797,381,WMS164,GUINDA FRUTALIA MITADES BOLSA 5/2.4 KG,2B2,104906,FU06688,1.0,1.0,1.0,False,False,False,False,True,2026-02-11 06:51:07.447000,2026-02-11 08:02:27.133000,20,20,124,62
133585,5174,51797,381,WMS164,GUINDA FRUTALIA MITADES BOLSA 5/2.4 KG,12D1,104906,FU06688,1.0,1.0,1.0,False,False,False,False,True,2026-02-11 06:51:07.447000,2026-02-11 08:02:27.133000,20,20,124,62
133160,5177,51454,381,WMS164,GUINDA FRUTALIA MITADES BOLSA 5/2.4 KG,12D1,104466,FU06688,5.0,5.0,5.0,False,False,False,False,True,2026-02-10 08:01:06.440000,2026-02-10 10:04:11.620000,20,20,124,56
133160,5177,51454,381,WMS164,GUINDA FRUTALIA MITADES BOLSA 5/2.4 KG,2B2,104466,FU06688,5.0,5.0,5.0,False,False,False,False,True,2026-02-10 08:01:06.440000,2026-02-10 10:04:11.620000,20,20,124,56
133160,5177,51454,381,WMS164,GUINDA FRUTALIA MITADES BOLSA 5/2.4 KG,12D1,104466,FU06688,5.0,5.0,5.0,False,False,False,False,True,2026-02-10 08:01:06.440000,2026-02-10 10:04:11.620000,20,20,124,56
133160,5177,51454,381,WMS164,GUINDA FRUTALIA MITADES BOLSA 5/2.4 KG,12D1,104466,FU06688,5.0,5.0,5.0,False,False,False,False,True,2026-02-10 08:01:06.440000,2026-02-10 10:04:11.620000,20,20,124,56
133160,5177,51454,381,WMS164,GUINDA FRUTALIA MITADES BOLSA 5/2.4 KG,2B2,104466,FU06688,5.0,5.0,5.0,False,False,False,False,True,2026-02-10 08:01:06.440000,2026-02-10 10:04:11.620000,20,20,124,56
133160,5177,51454,381,WMS164,GUINDA FRUTALIA MITADES BOLSA 5/2.4 KG,2B2,104466,FU06688,5.0,5.0,5.0,False,False,False,False,True,2026-02-10 08:01:06.440000,2026-02-10 10:04:11.620000,20,20,124,56
